LGA_CODE_2021,separate_house,semi_attached,flat_apartment,other_dwelling,total_dwellings,pct_separate,pct_semi_attached,pct_apartment,pct_other,pct_low_density,pct_medium_density,pct_high_density,median_age,pct_age_55_plus,total_population,median_personal_income,median_household_income,median_family_income,tertiary_qualified,total_qualified,pct_tertiary,urban_proximity_score,subdivision_potential_score,high_subdivision_potential,luxury_apartment_demand_score,high_luxury_demand,downsizing_wave_score,high_downsizing_potential,transform_prob_5yr,transform_prob_10yr,transform_prob_15yr,redevelopment_readiness_score,readiness_percentile,readiness_category
LGA47290,773,0,11,17,982,78.72,0.0,1.12,1.73,78.72,0.0,1.12,45,38.25,1979,757,1312,1740,169,856,19.74,22.65,53.02,False,56.85,False,80.75,False,37.42,60.83,75.49,54.84,26.18,Medium
LGA47490,762,5,8,16,1211,62.92,0.41,0.66,1.32,62.92,0.41,0.66,47,40.18,2165,652,1109,1433,203,960,21.15,23.36,49.63,False,51.64,False,71.85,False,34.74,57.41,72.2,50.43,19.64,Medium
LGA47630,2440,78,7,14,2920,83.56,2.67,0.24,0.48,83.56,2.67,0.24,41,32.8,6891,817,1470,1829,586,2970,19.73,40.71,70.07,False,63.43,False,80.27,True,41.35,65.6,79.82,65.09,46.18,High
LGA47700,34400,3172,966,17,40281,85.4,7.87,2.4,0.04,85.4,7.87,2.4,41,32.85,101174,778,1635,2023,16574,50526,32.8,85.84,94.34,True,78.77,False,83.29,True,47.67,72.62,85.67,85.99,92.36,Very High
LGA47800,2106,53,5,13,2853,73.82,1.86,0.18,0.46,73.82,1.86,0.18,48,41.88,5463,604,1084,1370,367,2356,15.58,35.4,65.09,False,40.91,False,74.3,False,36.52,59.71,74.42,55.41,27.27,Medium
LGA47910,1042,62,49,27,1548,67.31,4.01,3.17,1.74,67.31,4.01,3.17,52,46.79,2817,657,1139,1554,240,1195,20.08,26.19,54.57,False,47.95,False,74.95,False,35.61,58.54,73.31,52.33,22.18,Medium
LGA47980,9166,2724,3593,10,16940,54.11,16.08,21.21,0.06,54.11,16.08,21.21,43,34.3,38641,983,1999,2697,14297,23152,61.75,71.5,79.52,False,72.72,False,83.19,False,44.53,69.23,82.93,77.13,74.09,Very High
LGA48050,6322,652,118,34,9396,67.28,6.94,1.26,0.36,67.28,6.94,1.26,60,56.66,16139,545,980,1255,2129,8040,26.48,56.28,80.96,False,55.32,False,71.44,False,41.03,65.22,79.49,67.23,50.91,High
LGA48130,2464,164,10,17,3151,78.2,5.2,0.32,0.54,78.2,5.2,0.32,45,37.27,6780,627,1138,1463,509,2646,19.24,40.0,69.56,False,49.1,False,73.3,False,38.37,62.02,76.6,59.47,36.55,Medium
LGA48260,2089,682,393,12,3518,59.38,19.39,11.17,0.34,59.38,19.39,11.17,45,37.09,8023,1001,2052,2762,2871,4820,59.56,42.83,67.11,False,83.13,True,88.82,False,44.47,69.16,82.88,71.69,60.82,High
LGA48340,4342,229,117,20,5780,75.12,3.96,2.02,0.35,75.12,3.96,2.02,48,40.86,11888,636,1180,1550,923,5043,18.3,50.27,80.11,False,46.25,False,77.22,False,40.44,64.52,78.87,64.95,45.64,High
LGA48410,16148,5188,3662,17,27229,59.3,19.05,13.45,0.06,59.3,19.05,13.45,38,28.93,61699,796,1587,2112,15232,33629,45.29,79.47,85.67,False,70.13,False,73.99,False,44.08,68.73,82.52,77.62,75.82,Very High
LGA48540,5029,3497,408,28,10471,48.03,33.4,3.9,0.27,48.03,33.4,3.9,41,32.88,21244,641,1188,1676,1638,9173,17.86,61.24,71.94,False,43.97,False,61.08,False,36.38,59.52,74.25,60.09,38.18,High
LGA48640,390,7,0,3,538,72.49,1.3,0.0,0.56,72.49,1.3,0.0,43,35.65,1136,810,1379,1895,83,425,19.53,15.93,48.64,False,60.32,False,80.54,False,37.05,60.38,75.06,52.99,23.27,Medium
LGA48750,2290,83,51,42,4188,54.68,1.98,1.22,1.0,54.68,1.98,1.22,56,52.37,5834,567,1052,1353,722,2963,24.37,36.64,57.57,False,54.74,False,67.04,False,36.03,59.08,73.82,55.04,26.55,Medium
LGA48830,4670,130,25,122,9665,48.32,1.35,0.26,1.26,48.32,1.35,0.26,57,53.96,11598,544,960,1318,784,5103,15.36,49.56,67.44,False,38.04,False,62.94,False,34.92,57.64,72.43,55.39,27.09,Medium
LGA49399,838,14,14,63,2062,40.64,0.68,0.68,3.06,40.64,0.68,0.68,42,31.2,3006,773,1105,1417,195,1468,13.28,27.26,40.14,False,38.49,False,53.34,False,27.89,48.01,62.51,40.45,6.73,Medium
LGA49499,0,0,0,0,0,,,,,,,,0,27.66,3377,0,0,0,298,1909,15.61,28.85,,False,,False,,False,,,,,,
LGA49799,0,0,0,0,0,,,,,,,,48,0.0,12,1812,0,0,0,9,0.0,0.88,,False,,False,,False,,,,,,
LGA50080,13322,1090,67,219,17025,78.25,6.4,0.39,1.29,78.25,6.4,0.39,45,37.36,38763,710,1350,1757,4843,18875,25.66,71.86,88.74,True,69.26,False,81.48,False,45.41,70.2,83.74,78.68,77.82,Very High
LGA50210,29258,2807,219,231,34874,83.9,8.05,0.63,0.66,83.9,8.05,0.63,35,21.91,94184,815,1774,2061,13569,44561,30.45,84.6,93.84,True,82.55,True,74.95,False,47.05,71.97,85.16,84.45,88.91,Very High
LGA50250,1370,81,35,64,2401,57.06,3.37,1.46,2.67,57.06,3.37,1.46,34,13.48,7391,1865,2937,3310,618,4031,15.33,41.24,63.88,False,68.46,False,67.35,False,39.18,63.01,77.5,61.36,40.36,High
LGA50280,5441,278,41,92,8121,67.0,3.42,0.5,1.13,67.0,3.42,0.5,42,30.81,16791,785,1529,1871,3053,9161,33.33,57.35,81.23,False,79.12,False,78.27,True,45.0,69.75,83.36,75.19,69.82,Very High
LGA50350,4987,1061,283,5,6895,72.33,15.39,4.1,0.07,72.33,15.39,4.1,40,29.81,15932,872,1738,2278,3267,8444,38.69,55.93,82.37,False,81.0,True,81.98,False,45.87,70.7,84.14,76.64,72.73,Very High
LGA50420,19872,5399,2750,9,31133,63.83,17.34,8.83,0.03,63.83,17.34,8.83,38,28.68,69283,869,1739,2228,16225,37944,42.76,81.59,89.11,False,77.39,True,78.31,False,46.08,70.93,84.32,81.98,85.09,Very High
LGA50490,11064,3450,2444,23,19345,57.19,17.83,12.63,0.12,57.19,17.83,12.63,36,24.82,42257,886,1641,2086,8324,23059,36.1,74.16,82.34,False,70.27,False,69.98,False,43.03,67.54,81.51,74.6,67.82,High
LGA50560,647,11,0,12,881,73.44,1.25,0.0,1.36,73.44,1.25,0.0,55,50.77,1694,567,1053,1406,158,811,19.48,21.24,51.88,False,46.97,False,73.66,False,34.76,57.43,72.23,49.97,18.27,Medium
LGA50630,577,18,0,5,757,76.22,2.38,0.0,0.66,76.22,2.38,0.0,42,33.31,1705,834,1760,2131,144,754,19.1,21.42,51.98,False,68.56,False,86.06,True,39.58,63.49,77.94,58.53,34.82,Medium
LGA50770,667,4,0,3,834,79.98,0.48,0.0,0.36,79.98,0.48,0.0,47,39.97,1834,705,1265,1581,173,835,20.72,22.12,52.52,False,57.81,False,80.59,False,37.43,60.86,75.51,54.78,26.0,Medium
LGA50840,1954,58,7,16,2506,77.97,2.31,0.28,0.64,77.97,2.31,0.28,51,44.71,5238,621,1218,1632,642,2730,23.52,34.69,64.35,False,60.48,False,78.68,False,39.72,63.66,78.1,61.03,39.64,High
LGA50910,323,10,0,0,433,74.6,2.31,0.0,0.0,74.6,2.31,0.0,50,42.09,929,614,1284,1616,73,365,20.0,12.04,46.67,False,57.16,False,81.39,False,36.35,59.48,74.21,51.05,20.55,Medium
LGA50980,3992,701,124,258,6015,66.37,11.65,2.06,4.29,66.37,11.65,2.06,34,18.57,16959,1078,2091,2428,2460,8716,28.22,57.52,80.93,False,84.25,True,73.72,False,45.02,69.77,83.38,75.28,70.0,Very High
LGA51080,367,3,0,3,533,68.86,0.56,0.0,0.56,68.86,0.56,0.0,41,34.13,1046,793,1366,1836,96,431,22.27,14.87,47.39,False,65.77,False,78.11,False,37.24,60.62,75.28,53.16,23.64,Medium
LGA51120,286,18,0,8,362,79.01,4.97,0.0,2.21,79.01,4.97,0.0,48,42.08,979,817,1284,1762,80,432,18.52,12.92,47.13,False,53.76,False,81.39,False,35.95,58.97,73.72,50.51,20.0,Medium
LGA51190,10171,2556,490,116,15051,67.58,16.98,3.26,0.77,67.58,16.98,3.26,43,34.7,32987,725,1326,1760,3949,15922,24.8,68.85,86.16,False,64.47,False,76.99,False,43.83,68.45,82.28,74.98,68.91,High
LGA51260,13238,1366,74,268,20096,65.87,6.8,0.37,1.33,65.87,6.8,0.37,45,36.59,40640,751,1459,1866,5704,20567,27.73,73.45,87.02,False,74.29,False,81.86,True,45.8,70.62,84.07,79.83,79.45,Very High
LGA51310,7619,1202,1540,0,11246,67.75,10.69,13.69,0.0,67.75,10.69,13.69,41,30.46,28876,1222,2964,3898,11627,17620,65.99,66.9,85.47,False,85.07,True,88.96,True,47.69,72.64,85.69,82.53,85.82,Very High
LGA51330,26598,5434,1317,38,36082,73.72,15.06,3.65,0.11,73.72,15.06,3.65,36,25.13,95860,768,1838,2130,24811,52320,47.42,84.96,93.98,True,85.32,True,78.81,False,47.86,72.81,85.83,86.22,92.91,Very High
LGA51400,5949,188,69,8,6825,87.16,2.75,1.01,0.12,87.16,2.75,1.01,38,26.75,18175,831,1949,2206,2399,8887,26.99,59.12,83.65,False,82.26,False,81.92,False,46.22,71.08,84.45,77.96,76.09,Very High
LGA51470,206,4,5,4,292,70.55,1.37,1.71,1.37,70.55,1.37,1.71,46,38.41,552,731,1234,1766,38,274,13.87,7.26,44.01,False,43.19,False,77.68,False,33.23,55.42,70.24,44.87,10.55,Medium
LGA51540,1320,215,48,147,2197,60.08,9.79,2.18,6.69,60.08,9.79,2.18,40,30.7,5251,793,1401,1909,450,2448,18.38,34.87,58.78,False,56.28,False,72.19,True,37.21,60.58,75.25,56.73,30.0,Medium
LGA51610,480,0,0,26,601,79.87,0.0,0.0,4.33,79.87,0.0,0.0,44,30.46,1556,932,2046,2286,151,766,19.71,19.65,50.97,False,73.73,False,86.64,True,40.17,64.21,78.59,59.31,36.36,Medium
LGA51680,1902,3,15,0,2239,84.95,0.13,0.67,0.0,84.95,0.13,0.67,44,33.83,5930,798,2044,2258,516,2892,17.84,36.99,66.66,False,68.67,False,89.95,True,42.7,67.17,81.19,67.05,50.36,High
LGA51710,193,96,127,3,535,36.07,17.94,23.74,0.56,36.07,17.94,23.74,38,25.59,1692,1233,2109,2659,146,968,15.08,21.06,32.42,False,43.18,False,68.13,False,29.37,50.11,64.76,41.77,7.45,Medium
LGA51750,2070,999,1324,0,5040,41.07,19.82,26.27,0.0,41.07,19.82,26.27,43,35.89,11284,1142,2252,3388,4679,7186,65.11,48.5,62.87,False,70.57,False,81.37,False,41.17,65.39,79.64,66.55,49.45,High
LGA51820,35391,5041,2832,212,46732,75.73,10.79,6.06,0.45,75.73,10.79,6.06,37,24.43,118091,920,1995,2344,21999,61177,35.96,87.43,94.97,True,82.42,True,79.97,False,47.81,72.76,85.78,86.57,94.36,Very High
LGA51860,122,0,0,0,146,83.56,0.0,0.0,0.0,83.56,0.0,0.0,40,35.08,593,741,2519,1678,29,249,11.65,7.79,44.3,False,66.86,False,94.02,True,39.04,62.83,77.34,55.07,26.73,Medium
LGA51890,3165,108,104,17,3864,81.91,2.8,2.69,0.44,81.91,2.8,2.69,44,37.18,8812,591,1234,1618,419,3788,11.06,44.42,75.39,False,40.91,False,76.45,False,38.75,62.49,77.02,60.84,39.09,High
LGA51960,998,83,19,12,1449,68.88,5.73,1.31,0.83,68.88,5.73,1.31,38,26.14,3478,929,1893,2303,141,1600,8.81,29.38,58.07,False,59.29,False,80.24,False,38.62,62.33,76.88,58.18,33.64,Medium
LGA52030,394,11,0,7,847,46.52,1.3,0.0,0.83,46.52,1.3,0.0,57,54.03,1055,619,1030,1392,71,492,14.43,15.04,34.71,False,38.42,False,63.23,False,28.31,48.61,63.16,38.83,5.64,Low
LGA52100,372,17,0,5,468,79.49,3.63,0.0,1.07,79.49,3.63,0.0,47,40.12,1007,838,1399,2007,79,414,19.08,13.19,47.29,False,60.04,False,85.56,True,37.47,60.9,75.55,53.22,24.0,Medium
LGA52170,2058,364,581,0,3472,59.27,10.48,16.73,0.0,59.27,10.48,16.73,44,35.92,7970,1447,3303,4597,3505,5167,67.83,42.65,66.87,False,82.96,True,91.22,False,44.71,69.43,83.09,72.14,62.18,High
LGA52240,391,0,3,5,552,70.83,0.0,0.54,0.91,70.83,0.0,0.54,46,36.73,1100,762,1287,1762,71,476,14.92,15.4,48.36,False,48.08,False,78.23,False,34.9,57.62,72.41,49.17,17.27,Medium
LGA52310,356,0,0,6,444,80.18,0.0,0.0,1.35,80.18,0.0,0.0,51,43.35,902,674,1236,1466,86,411,20.92,11.68,46.48,False,57.04,False,79.37,False,36.0,59.05,73.79,50.38,19.45,Medium
LGA52380,55,0,0,10,103,53.4,0.0,0.0,9.71,53.4,0.0,0.0,54,47.44,215,1145,682,1333,12,121,9.92,2.65,32.0,False,33.28,False,63.79,False,26.98,46.68,61.06,34.4,2.91,Low
LGA52450,433,9,0,4,614,70.52,1.47,0.0,0.65,70.52,1.47,0.0,37,30.34,1302,714,1496,1971,70,489,14.31,17.88,49.76,False,55.65,False,78.5,True,36.31,59.43,74.16,52.04,21.64,Medium
LGA52520,397,11,0,16,516,76.94,2.13,0.0,3.1,76.94,2.13,0.0,39,30.24,1379,1015,1812,2198,111,569,19.51,18.76,50.26,False,70.14,False,83.66,True,39.15,62.98,77.47,57.28,30.91,Medium
LGA52590,1152,35,9,48,2541,45.34,1.38,0.35,1.89,45.34,1.38,0.35,51,44.98,3355,710,1305,1704,300,1623,18.48,28.67,44.09,False,53.81,False,71.33,False,33.89,56.29,71.11,50.25,19.27,Medium
LGA52660,4886,303,15,93,5768,84.71,5.25,0.26,1.61,84.71,5.25,0.26,40,30.93,14686,777,1746,2089,1318,6854,19.23,54.87,81.95,False,68.18,False,83.34,True,44.39,69.07,82.8,73.44,65.27,High
LGA52730,2162,169,3,15,3263,66.26,5.18,0.09,0.46,66.26,5.18,0.09,50,44.31,6310,630,1134,1491,1211,3553,34.08,38.41,65.85,False,64.85,False,74.24,False,39.98,63.98,78.38,62.21,41.82,High
LGA52800,1588,134,4,78,2340,67.86,5.73,0.17,3.33,67.86,5.73,0.17,32,19.21,7075,459,1325,1032,498,2655,18.76,41.06,69.35,False,56.19,False,61.43,False,37.67,61.15,75.78,58.42,34.36,Medium
LGA52870,2221,44,3,23,2646,83.94,1.66,0.11,0.87,83.94,1.66,0.11,49,41.79,6155,658,1332,1688,743,3021,24.59,37.7,67.39,False,67.77,False,83.62,False,41.89,66.23,80.38,65.6,47.64,High
LGA52940,271,4,0,10,390,69.49,1.03,0.0,2.56,69.49,1.03,0.0,45,37.34,715,758,1197,1531,47,271,17.34,9.91,45.1,False,47.22,False,75.11,False,33.67,56.0,70.82,46.09,12.73,Medium
LGA53010,224,8,0,0,288,77.78,2.78,0.0,0.0,77.78,2.78,0.0,44,34.51,681,802,1260,1670,69,301,22.92,9.2,45.04,False,62.06,False,74.73,False,35.78,58.76,73.52,49.55,17.64,Medium
LGA53080,248,4,0,7,504,49.21,0.79,0.0,1.39,49.21,0.79,0.0,50,41.65,677,654,827,1224,27,292,9.25,9.03,33.09,False,33.65,False,62.42,False,27.05,46.79,61.18,35.75,4.0,Low
LGA53150,1926,548,424,9,3214,59.93,17.05,13.19,0.28,59.93,17.05,13.19,44,34.38,7819,1075,2288,3178,2703,4705,57.45,42.48,66.88,False,82.94,True,88.13,False,44.32,69.0,82.74,71.33,59.27,High
LGA53220,1491,58,38,33,2737,54.48,2.12,1.39,1.21,54.48,2.12,1.39,34,13.56,9760,1734,2506,2828,729,5602,13.01,46.55,69.27,False,65.9,False,65.79,False,39.6,63.51,77.96,63.01,42.91,High
LGA53290,4339,413,95,72,6080,71.37,6.79,1.56,1.18,71.37,6.79,1.56,42,33.0,13883,806,1521,2014,1267,6269,20.21,53.45,81.38,False,64.37,False,81.58,True,43.59,68.18,82.05,71.59,60.18,High
LGA53360,856,25,50,146,1348,63.5,1.85,3.71,10.83,63.5,1.85,3.71,37,24.28,3085,967,1979,2252,404,1724,23.43,27.61,53.5,False,76.47,False,76.87,False,39.68,63.62,78.05,59.91,37.27,Medium
LGA53430,7871,2932,2154,160,14825,53.09,19.78,14.53,1.08,53.09,19.78,14.53,42,33.76,31930,969,1887,2591,10201,19746,51.66,68.32,77.67,False,75.9,True,81.02,False,44.35,69.03,82.77,76.19,71.36,Very High
LGA53570,1912,43,22,39,3852,49.64,1.12,0.57,1.01,49.64,1.12,0.57,50,42.65,5576,670,1331,1626,462,2614,17.67,35.75,53.82,False,53.81,False,74.79,False,36.29,59.41,74.14,55.45,27.45,Medium
LGA53640,425,4,0,0,612,69.44,0.65,0.0,0.0,69.44,0.65,0.0,39,30.62,1215,911,1482,2034,113,472,23.94,16.99,48.91,False,72.06,False,78.17,True,38.41,62.07,76.64,55.63,27.64,Medium
LGA53710,361,19,0,4,475,76.0,4.0,0.0,0.84,76.0,4.0,0.0,49,42.83,955,747,1217,1784,62,412,15.05,12.3,46.83,False,45.3,False,78.6,False,34.25,56.77,71.57,47.48,14.91,Medium
LGA53780,37916,3746,801,176,45398,83.52,8.25,1.76,0.39,83.52,8.25,1.76,36,23.86,126376,727,1656,1930,19115,57919,33.0,89.2,95.68,True,80.21,True,74.94,False,47.07,71.98,85.17,85.33,90.91,Very High
LGA53800,12367,1519,230,154,16396,75.43,9.26,1.4,0.94,75.43,9.26,1.4,40,30.71,39489,777,1536,2003,3779,18394,20.54,72.74,89.1,True,65.61,False,79.56,True,44.78,69.51,83.17,77.57,75.64,Very High
LGA53920,740,80,15,48,1116,66.31,7.17,1.34,4.3,66.31,7.17,1.34,29,14.38,3574,363,1098,786,185,1110,16.67,29.91,57.0,False,41.24,False,47.36,False,30.95,52.32,67.08,45.23,11.09,Medium
LGA53990,9503,360,47,149,11312,84.01,3.18,0.42,1.32,84.01,3.18,0.42,40,30.47,28567,773,1788,2067,2817,13320,21.15,66.55,86.62,True,73.38,False,83.78,True,45.85,70.68,84.12,78.59,77.45,Very High
LGA54060,1238,130,23,31,1849,66.96,7.03,1.24,1.68,66.96,7.03,1.24,53,47.85,3680,626,1168,1598,245,1682,14.57,30.8,57.94,False,41.64,False,75.65,False,35.45,58.33,73.1,52.86,23.09,Medium
LGA54130,391,14,0,19,824,47.45,1.7,0.0,2.31,47.45,1.7,0.0,40,32.93,1160,870,1421,1798,120,500,24.0,16.28,35.95,False,70.39,False,69.57,False,34.48,57.07,71.87,49.03,16.82,Medium
LGA54170,50982,4900,1483,120,60810,83.84,8.06,2.44,0.2,83.84,8.06,2.44,41,31.54,160003,906,2165,2528,34003,86272,39.41,92.39,96.96,True,89.01,True,88.99,True,49.91,74.91,87.43,92.07,100.0,Very High
LGA54200,19923,1048,86,165,22627,88.05,4.63,0.38,0.73,88.05,4.63,0.38,40,31.19,58762,835,1866,2215,9037,29184,30.97,79.12,91.65,True,84.2,True,85.24,True,48.12,73.08,86.03,85.68,91.45,Very High
LGA54280,8110,1569,125,150,11682,69.42,13.43,1.07,1.28,69.42,13.43,1.07,34,20.75,29306,1207,2324,2825,2927,13572,21.57,67.43,86.64,False,79.35,False,78.8,False,45.98,70.81,84.23,79.02,78.55,Very High
LGA54310,4951,893,330,97,8031,61.65,11.12,4.11,1.21,61.65,11.12,4.11,32,11.6,22199,1545,3158,3462,2339,11532,20.28,62.48,80.22,False,75.01,False,67.76,False,42.99,67.5,81.47,72.25,62.82,High
LGA54340,1313,126,5,5,1682,78.06,7.49,0.3,0.3,78.06,7.49,0.3,39,31.33,4057,712,1343,1646,271,1557,17.41,31.68,60.79,False,54.08,False,75.27,False,37.71,61.2,75.83,56.91,30.36,Medium
LGA54410,400,12,19,3,562,71.17,2.14,3.38,0.53,71.17,2.14,3.38,52,45.61,1138,586,1078,1612,84,474,17.72,16.11,48.72,False,40.31,False,74.25,False,33.23,55.42,70.23,46.48,13.27,Medium
LGA54480,167,0,0,0,237,70.46,0.0,0.0,0.0,70.46,0.0,0.0,39,19.96,491,1103,1784,2187,50,204,24.51,6.37,43.53,False,78.94,False,73.11,False,37.67,61.15,75.78,52.35,22.36,Medium
LGA54550,696,30,0,5,954,72.96,3.14,0.0,0.52,72.96,3.14,0.0,45,38.61,1901,882,1446,2004,224,824,27.18,22.3,52.72,False,73.73,False,85.44,True,40.33,64.39,78.75,60.07,38.0,High
LGA54620,282,6,0,4,382,73.82,1.57,0.0,1.05,73.82,1.57,0.0,46,36.13,847,860,1293,1875,68,331,20.54,11.15,46.15,False,58.59,False,77.76,False,35.93,58.95,73.7,50.16,19.09,Medium
LGA54690,154,0,0,0,238,64.71,0.0,0.0,0.0,64.71,0.0,0.0,51,43.21,361,759,1341,1524,19,128,14.84,4.6,39.54,False,51.03,False,81.56,False,34.09,56.56,71.37,45.93,12.55,Medium
LGA54760,258,4,0,4,356,72.47,1.12,0.0,1.12,72.47,1.12,0.0,44,34.46,769,1007,1820,2225,85,326,26.07,10.27,45.65,False,80.8,False,87.98,True,40.35,64.42,78.78,57.94,32.18,Medium
LGA54830,14566,552,529,9,16910,86.14,3.26,3.13,0.05,86.14,3.26,3.13,33,18.7,45867,812,1716,1996,5746,20817,27.6,75.75,90.3,True,77.05,True,70.63,False,45.29,70.07,83.63,79.16,78.73,Very High
LGA54900,438,18,3,4,672,65.18,2.68,0.45,0.6,65.18,2.68,0.45,41,31.7,1265,1001,1715,2100,141,519,27.17,17.17,46.64,False,79.08,False,81.51,True,39.42,63.3,77.77,57.57,32.0,Medium
LGA54970,149,18,4,5,275,54.18,6.55,1.45,1.82,54.18,6.55,1.45,37,20.93,1333,1569,966,988,80,794,10.08,18.05,40.85,False,33.63,False,46.49,False,26.13,45.43,59.69,35.9,4.36,Low
LGA55040,248,18,7,29,584,42.47,3.08,1.2,4.97,42.47,3.08,1.2,33,18.77,1588,1508,1951,2401,79,909,8.69,20.0,35.44,False,60.02,False,62.19,False,31.7,53.35,68.14,45.18,10.91,Medium
LGA55110,29540,4557,1006,224,42620,69.31,10.69,2.36,0.53,69.31,10.69,2.36,45,38.8,90306,631,1273,1651,8925,42731,20.89,84.25,93.31,False,56.48,False,79.55,False,44.34,69.03,82.76,78.85,78.0,Very High
LGA55180,3251,203,23,9,4638,70.09,4.38,0.5,0.19,70.09,4.38,0.5,47,39.62,9093,675,1211,1616,877,4071,21.54,44.96,76.17,False,56.69,False,78.12,False,41.25,65.48,79.72,65.55,47.45,High
LGA55250,217,18,11,10,414,52.42,4.35,2.66,2.42,52.42,4.35,2.66,34,21.5,1200,1010,1243,1292,75,619,12.12,16.81,39.08,False,41.74,False,53.5,False,28.22,48.47,63.01,38.9,6.0,Low
LGA55320,29265,7179,2067,4,41861,69.91,17.15,4.94,0.01,69.91,17.15,4.94,42,33.58,103523,909,2096,2654,31473,59574,52.83,86.37,94.5,False,88.37,True,90.36,True,49.62,74.62,87.22,90.31,99.45,Very High
LGA55390,42,0,6,10,158,26.58,0.0,3.8,6.33,26.58,0.0,3.8,39,23.09,524,1722,1260,1208,29,337,8.61,6.73,18.93,False,39.86,False,44.7,False,21.89,38.99,52.34,28.16,0.73,Low
LGA55460,1092,43,3,6,1423,76.74,3.02,0.21,0.42,76.74,3.02,0.21,41,33.31,3119,755,1380,1869,228,1366,16.69,27.79,57.35,False,54.57,False,78.28,False,37.56,61.01,75.66,55.98,28.73,Medium
LGA55530,132,3,0,7,171,77.19,1.75,0.0,4.09,77.19,1.75,0.0,47,41.03,407,806,1468,1937,39,190,20.53,4.96,42.8,False,65.19,False,87.36,True,37.6,61.06,75.71,51.97,21.45,Medium
LGA55600,752,53,0,10,1010,74.46,5.25,0.0,0.99,74.46,5.25,0.0,44,34.9,2292,803,1445,1906,192,970,19.79,23.72,54.07,False,63.2,False,81.68,True,38.63,62.33,76.88,57.18,30.55,Medium
LGA55670,199,4,0,3,250,79.6,1.6,0.0,1.2,79.6,1.6,0.0,42,36.97,660,742,1443,1676,47,303,15.51,8.85,44.86,False,55.34,False,83.64,True,36.06,59.12,73.86,49.97,18.27,Medium
LGA55740,2160,507,843,0,3933,54.92,12.89,21.43,0.0,54.92,12.89,21.43,42,32.08,9169,1030,2132,3456,3474,5604,61.99,45.31,67.84,False,74.3,False,82.8,False,42.71,67.18,81.19,68.69,52.55,High
LGA55810,115,6,0,5,211,54.5,2.84,0.0,2.37,54.5,2.84,0.0,42,31.55,653,863,1204,1375,29,404,7.18,8.67,35.92,False,40.93,False,63.16,False,28.96,49.54,64.15,38.53,5.27,Low
LGA55880,167,6,0,0,284,58.8,2.11,0.0,0.0,58.8,2.11,0.0,47,40.96,459,868,1396,1802,41,181,22.65,6.02,36.93,False,67.76,False,80.65,False,35.9,58.91,73.66,49.39,17.45,Medium
LGA55950,215,0,0,0,293,73.38,0.0,0.0,0.0,73.38,0.0,0.0,44,34.54,579,756,1547,1875,47,223,21.08,7.61,44.2,False,68.62,False,83.52,True,37.81,61.32,75.94,52.82,22.91,Medium
LGA56090,12989,502,22,22,14516,89.48,3.46,0.15,0.15,89.48,3.46,0.15,44,34.39,39166,817,1907,2270,6142,19721,31.14,72.04,88.82,True,85.48,True,89.24,True,48.29,73.26,86.18,84.73,89.82,Very High
LGA56160,18,3,0,7,41,43.9,7.32,0.0,17.07,43.9,7.32,0.0,36,19.8,101,833,1649,1674,3,36,8.33,1.77,26.0,False,55.96,False,59.43,False,28.65,49.1,63.68,37.0,4.73,Low
LGA56230,6154,268,14,192,7758,79.32,3.45,0.18,2.47,79.32,3.45,0.18,45,37.86,18068,629,1368,1742,1175,8084,14.53,58.94,83.58,False,51.5,False,82.41,False,42.42,66.85,80.91,70.34,57.36,High
LGA56300,563,10,15,14,888,63.4,1.13,1.69,1.58,63.4,1.13,1.69,56,52.08,1538,581,1094,1381,178,821,21.68,19.29,47.02,False,51.35,False,71.68,False,34.16,56.65,71.45,48.72,16.36,Medium
LGA56370,247,18,0,0,340,72.65,5.29,0.0,0.0,72.65,5.29,0.0,47,40.53,787,923,1483,1875,44,310,14.19,10.62,45.82,False,55.21,False,87.84,True,36.83,60.09,74.79,51.63,21.27,Medium
LGA56460,1667,133,5,7,2180,76.47,6.1,0.23,0.32,76.47,6.1,0.23,43,35.47,4779,734,1310,1802,490,2218,22.09,33.98,63.15,False,62.6,False,77.66,False,39.65,63.58,78.02,60.81,38.91,High
LGA56580,6202,917,474,0,8218,75.47,11.16,5.77,0.0,75.47,11.16,5.77,43,33.6,22132,1178,3226,4244,9681,13617,71.09,62.3,84.92,True,94.04,True,93.44,True,49.17,74.16,86.86,84.81,90.0,Very High
LGA56620,308,16,3,0,500,61.6,3.2,0.6,0.0,61.6,3.2,0.6,30,14.87,1358,369,1228,878,49,272,18.01,18.41,45.28,False,49.25,False,50.35,False,30.23,51.32,66.03,42.17,8.0,Medium
LGA56730,3858,154,16,32,4825,79.96,3.19,0.33,0.66,79.96,3.19,0.33,43,35.55,11358,660,1316,1631,839,5101,16.45,48.67,79.47,False,51.57,False,78.27,False,41.17,65.39,79.64,66.04,48.73,High
LGA56790,1029,77,16,51,1670,61.62,4.61,0.96,3.05,61.62,4.61,0.96,53,48.37,3227,607,1110,1450,236,1473,16.02,27.96,52.85,False,41.4,False,71.45,False,33.8,56.17,70.99,49.66,17.82,Medium
LGA56860,86,0,0,4,111,77.48,0.0,0.0,3.6,77.48,0.0,0.0,49,43.14,255,640,1087,1268,9,118,7.63,3.01,41.71,False,36.57,False,74.41,False,31.26,52.75,67.52,40.86,7.09,Medium
